id,title,genre_names,popularity
24923,Messiah of Evil,Mystery Horror,2.27
91208,Souls for Sale,Comedy Drama Romance,0.21
57361,The Yellow Sea,Drama Thriller Crime,4.57
95956,The Temptress,Romance Drama,0.64
46920,La nostra vita,Drama,3.41
36956,Come Undone,Comedy Drama Romance,2.08
43338,Illusion Travels by Streetcar,Adventure Comedy Drama,0.28
51851,Change of Address,Comedy Romance,0.85
54326,"Help Me, Eros",Drama Foreign,0.53
191060,The Eye Above the Well,Documentary,0.12
38937,Adopted,Comedy Documentary,0.16
8462,The Joyless Street,Drama,0.42
35008,Rapt,Drama Thriller,1.61
47855,Bear's Kiss,Drama Fantasy Romance,1.04
47324,Cairo Station,Drama Crime,0.56
51010,Sweet Rush,Drama,0.4
56810,The Blind Sunflowers,Drama Thriller,0.97
77546,The Queen of Spades,Drama Horror,1.06
14688,Change of Plans,Comedy Romance,2.88
59968,Our Idiot Brother,Comedy Drama,5.92
105158,Edison Kinetoscopic Record of a Sneeze,Documentary,0.31
38638,Divine Horsemen: The Living Gods of Haiti,Documentary Horror,0.0
63849,Almanya: Welcome to Germany,Drama Comedy,4.97
11110,Sweet Mud,Drama,0.37
65673,A Letter to Elia,Documentary,0.5
73408,Drive-In Horrorshow,Horror,0.11
78381,Twixt,Horror Thriller,3.84
39806,Princess Kaiulani,Drama,1.82
54220,Anima Mundi,Documentary,0.55
209802,SUBWAYStories: Tales from the Underground,TV Movie Comedy Drama,0.97
51620,Death Race 2,Action Thriller Science Fiction,11.09
53146,The Debt,Drama Thriller,0.5
13070,Air Guitar Nation,Documentary,0.76
70821,Cyberbully,Drama,5.04
70342,Beats Rhymes & Life: The Travels of A Tribe Called Quest,Music Documentary,0.84
52350,Wandering Streams,Comedy Drama,0.77
63943,West Is West,Comedy,0.75
25894,Above Suspicion,Drama Thriller,4.74
120932,Desperate Search,Drama Adventure,0.97
61791,Rise of the Planet of the Apes,Thriller Action Drama Science Fiction,41.61
51993,Terri,Comedy Drama,2.7
101653,The Magnificent Yankee,Drama,0.17
133781,Happy New Year,Comedy Crime Romance,0.94
64318,Hide-Out,Comedy Crime Drama Romance,0.37
29399,Shanks,Fantasy Horror,1.1
35257,Christmas Carol: The Movie,Animation Family,5.55
28793,Coffin Rock,Thriller,0.94
26479,Strapped,Drama Action,0.24
92465,Ponterosa,Comedy,0.17
120995,Tevye,Drama,0.08
49520,The Change-Up,Comedy,6.91
46558,Sins of My Father,Documentary Foreign,0.55
29496,Cut-Throats Nine,Crime Thriller Western,0.25
324011,The Yearling,,0.44
50014,The Help,Drama,7.49
62206,30 Minutes or Less,Action Adventure Comedy,9.76
56697,Fools in the Mountains,Comedy,0.35
52991,My Son John,Drama,0.14
81829,Bulldog Drummond,Action Thriller,0.72
185197,The Merry Widow,Drama Music,0.66
104602,High Time,Comedy,0.73
80771,There Goes My Heart,Comedy Romance,0.04
67675,Glee: The Concert Movie,Documentary Music Family,9.2
46584,The Trotsky,Comedy,1.52
11604,Anthony Zimmer,Drama Thriller Crime Romance,4.11
111623,The Richest Girl in the World,Comedy Romance,0.48
90395,Just Imagine,Comedy Fantasy Music Science Fiction,0.16
59435,An Invisible Sign,Family Drama Romance Comedy,2.23
56832,Gantz,Horror Action Science Fiction,3.53
36242,Blues Harp,,0.21
41387,From Beijing with Love,Action Comedy,2.28
52846,The Lady Is Willing,Romance,0.29
50722,Vision – From the Life of Hildegard von Bingen,Drama,1.02
82688,El Bulli: Cooking in Progress,Documentary Foreign,0.12
39413,My Afternoons with Margueritte,Drama Comedy,4.73
9295,Soloalbum,Comedy Romance Music,1.07
55779,Final Destination 5,Horror Mystery,12.91
51384,"Lovely, Still",Drama Romance,0.93
60309,The Conspirator,Crime Drama History,5.48
55465,A Very Harold & Kumar Christmas,Comedy,10.72
35030,The Young One,Drama,0.68
31398,Michael the Brave,War Drama History,0.89
43120,Missile to the Moon,Science Fiction,0.57
38774,Mr. Moto Takes a Chance,Drama Thriller Crime Mystery,0.54
29484,Mysterious Mr. Moto,Mystery Thriller Crime Drama,1.28
88271,Where Now Are the Dreams of Youth?,Drama,0.27
40794,Loose Cannons,Comedy Drama Romance,5.63
62385,The Little Girl Who Conquered Time,Science Fiction Romance,0.01
162453,Kaïrat,Drama,0.0
42973,Queen to Play,Comedy Drama,2.95
77922,Laila,Drama,0.22
35802,Suzanne's Diary for Nicholas,Drama Romance,1.1
47261,Carancho,Thriller Drama Romance,1.92
56288,Spy Kids: All the Time in the World,Family Comedy Action,9.58
73930,Recollections of the Yellow House,Comedy,0.0
105287,Super 8 Stories,Music Documentary,0.38
117412,Passing Fancy,Comedy Drama,0.64
98635,What Did the Lady Forget?,Drama Comedy,0.43
111960,Miranda,Comedy Drama Fantasy Romance Science Fiction,0.58
42692,Elvira Madigan,Drama Romance History,2.33
64964,Forest,Drama,0.17
46998,Evil - In the Time of Heroes,Foreign Horror,0.23
46261,Don't Be Afraid of the Dark,Fantasy Horror Thriller,8.68
58151,Fright Night,Horror Comedy,9.67
55420,Another Earth,Drama Science Fiction,8.96
104251,Pastoral: To Die in the Country,Fantasy Drama,1.7
22857,The Classic,Comedy Drama,0.96
60375,Rocky VI,Comedy,1.14
44835,Hesher,Drama,5.89
51370,The Cool School,Documentary,0.11
49913,Bolivia,Drama Foreign,0.22
100776,Company: Original Cast Album,Documentary Music,0.04
21786,Cold Prey,Drama Horror Mystery Thriller,5.32
33470,American Boy: A Profile of: Steven Prince,Documentary,0.21
52015,Stake Land,Drama Horror Action Thriller Science Fiction,7.81
58492,The Greatest Movie Ever Sold,Comedy Documentary,4.4
84880,The Great White Silence,Documentary,0.36
48289,The Debt,Drama Thriller,8.43
62835,Colombiana,Action Thriller Crime Drama,8.06
55244,Bill Cunningham New York,Documentary,1.17
80382,The Hireling,Drama Romance,0.09
421510,Street Scenes,Documentary,0.0
43942,Freakonomics,Documentary,2.44
18634,Puzzlehead,Science Fiction Thriller,0.58
29491,The Possession of Joel Delaney,Horror,1.41
109235,The Kid from Brooklyn,Comedy Music,0.43
4938,The Last Frontier,Action Western,0.76
76121,Tight Spot,Drama Thriller Crime,1.16
63311,The Skin I Live In,Drama Horror Mystery Thriller,9.78
20441,The Messengers 2: The Scarecrow,Horror,4.17
121530,Boys,Drama,1.02
17974,"The Birds, the Bees and the Italians",Comedy,1.28
59392,Backlight,Drama Romance Science Fiction,1.07
15052,The Lodger,Horror Mystery Thriller,6.0
64832,Shadows & Lies,Drama Action Romance,1.41
40959,"Crosby, Stills & Nash: Long Time Comin'",,0.0
55845,Phil Ochs: There But for Fortune,Documentary,0.01
64320,Good Neighbours,Thriller Drama,8.91
44750,The Winning Season,Comedy Drama,2.05
37430,Conan the Barbarian,Adventure Fantasy Action,10.95
50023,Dead Awake,Fantasy Mystery Thriller Romance,1.06
51588,Prom,Comedy,6.17
57211,Magic Trip,Documentary,0.69
11388,Stay Cool,Comedy,1.67
16335,Walled In,Horror Thriller,15.94
52725,Fierce Light: When Spirit Meets Action,Documentary,0.0
53437,Strongman,Documentary,0.08
52338,Waiting for Forever,Drama Romance,9.68
69292,The Creation of the Humanoids,Science Fiction,0.36
63721,Future Cops,Action Comedy,1.16
15425,Tooth and Nail,Drama Horror Thriller Science Fiction,4.02
53520,Face,Comedy Drama,0.73
69765,Orders,Drama History,0.0
27986,The Story of Temple Drake,Crime Drama,0.29
63579,Project Nim,Documentary,9.77
109008,Escape,Drama Thriller,0.32
11248,Fatherland,Drama Thriller Action,4.0
21141,Simon Says,Horror Thriller,6.62
52685,Chill,Horror,0.19
40016,Birdemic: Shock and Terror,Horror Science Fiction,2.53
100794,"Walking, Walking",Drama Foreign,0.5
17236,Whirlygirl,Romance Drama,4.36
48199,Woyzeck,Drama Foreign Horror,0.23
60784,Win/Win,Drama Comedy Foreign,0.35
73358,Page Eight,Mystery Thriller Drama,5.39
69798,The Inbetweeners Movie,Comedy,5.75
79775,The Old Man and the Sea,Action Drama Foreign TV Movie,0.96
246749,Time to Die,Western Drama,0.94
86751,Dying at Grace,Documentary,0.29
54662,The Future,Comedy Drama,1.62
46758,Richard III,Drama,0.05
172149,Burning Secret,Drama,1.35
39845,Love Ranch,Drama,4.75
36519,Payment Deferred,Crime Thriller,0.53
72711,The Interrupters,Documentary,0.9
54797,Ill Met by Moonlight,War Adventure Action Drama,0.52
48572,Red State,Horror Action Thriller,6.34
74938,The Dark Side of the Heart,Comedy Drama Romance,1.09
67532,Les Misérables,Drama,1.52
32859,Wooden Crosses,Drama War,1.73
407,Short Sharp Shock,Drama Thriller,1.46
67884,Chinese Take-Out,Comedy,3.84
18375,A Stranger's Heart,Drama Romance,0.6
14215,Restraint,Drama Thriller,3.98
55720,A Better Life,Drama,3.03
25855,Raging Phoenix,Thriller Action,2.07
55246,Ceremony,Comedy Romance,4.19
58884,Sympathy for Delicious,Drama,7.06
50838,Wrecked,Thriller Mystery,5.05
392884,Korridoren,Drama,0.1
72744,Pearl Jam: Twenty,Documentary Music,2.65
70868,I Don't Know How She Does It,Romance Comedy,6.56
117478,Two Cents Worth of Hope,Romance Comedy,0.43
98482,Commandos Strike at Dawn,War Drama,0.41
95358,The Pleasure Seekers,Comedy Music Romance,0.17
47675,The Kidnappers,Drama Comedy,0.5
52278,That Lady in Ermine,Comedy Romance,0.83
106833,April Love,Comedy Drama,0.31
99272,Red Meadows,War Drama,0.27
65055,Shark Night,Horror Thriller,6.06
51072,Beautiful Lies,Comedy Romance,3.41
39538,Contagion,Drama Thriller Science Fiction,8.24
61667,We Have a Pope,Drama Comedy,7.24
131764,Frenchman's Creek,Romance Adventure,0.48
23587,Vigilante,Action Crime Thriller,2.62
64586,Sleeping Beauty,Drama Romance,5.36
60225,María Candelaria,Drama Romance,0.45
85498,The Maze,Horror Science Fiction,0.55
64639,Straw Dogs,Drama Thriller,8.05
60308,Moneyball,Drama,15.79
47753,William S. Burroughs: A Man Within,Documentary,0.69
16092,The Appeared,Horror Thriller Mystery,0.53
45048,Felicity,Drama Romance,1.97
108844,The Winning Team,Drama Romance,0.42
72914,"Fat, Sick & Nearly Dead",Documentary,2.26
43511,Higher and Higher,Comedy Music,0.04
28373,The House of the Seven Gables,Thriller Drama,0.73
73532,Le Havre,Drama Comedy,11.4
201405,An Unlikely Weapon,,0.0
73454,X,Action Thriller Romance,5.26
89271,The Milky Way,Drama,0.04
43637,Magnificent Warriors,Action Foreign,0.92
61202,Zindagi Na Milegi Dobara,Drama Comedy Romance,8.48
47760,Restless,Drama Romance,6.14
55785,Neds,Drama,3.67
68341,Cold Fish,Drama Thriller Crime,3.76
46909,Skeletons,Fantasy Comedy Thriller Mystery Foreign,1.06
71689,Phineas and Ferb the Movie: Across the 2nd Dimension,Animation Comedy Family TV Movie,5.51
31167,Follow Me Quietly,Thriller,0.79
30867,Scott Walker: 30 Century Man,Documentary Music,0.42
55847,Four Nights of a Dreamer,Drama Romance,0.12
65317,The Perfume of the Lady in Black,Foreign Horror Mystery Thriller,0.16
103475,The Soul of a Man,Documentary Music,0.23
49974,God's Comedy,Comedy Drama,0.44
64524,Nightmare,Thriller,1.96
35125,Taxi Zum Klo,Drama Comedy Foreign,0.97
78228,I Am,Drama,0.77
65081,My Little Business,Comedy,0.26
57726,La Maladie de Sachs,Drama,0.23
36236,The Witches,Comedy Drama Romance,2.63
63327,The Valley,Drama,1.01
61404,Point Blank,Action Thriller Crime,5.58
76684,Masti,Comedy Drama,1.08
32958,O Contador de Histórias,Drama,0.57
45806,Nothing Personal,Drama,2.05
38543,Ironclad,Romance Adventure Action History,12.17
80241,Green Fire,Adventure Drama,0.45
66605,Russell Peters: The Green Card Tour,Comedy,0.63
269518,Some Photos in the City of Sylvia,Documentary,0.2
81783,Children of the Secret State,Documentary,0.21
166798,Pathetic Fallacy,Drama,0.07
36513,No Man of Her Own,Drama Romance,0.1
27881,Zombie Island Massacre,Horror,0.64
100033,Mr. Thank You,Drama,0.24
18093,Northanger Abbey,Drama Romance,8.9
86920,Floods of Fear,Adventure Action Thriller,0.18
75865,Loser Takes All,,0.04
124630,Film Is a Girl & a Gun,Drama,0.36
87063,In Vanda's Room,Drama,0.68
5473,De Dominee,Drama Crime Foreign,0.3
72049,Black Butterflies,Drama Romance,0.72
46534,Sweet Karma,Action Thriller,2.21
55890,Bereavement,Crime Horror Mystery,5.32
44950,A Horrible Way to Die,Thriller Horror,1.29
101772,The Last Chance,Drama War,0.77
154623,Men without Wings,War,0.18
13616,Children of Glory,Drama History,1.22
38437,Bulldog Drummond Escapes,Action Adventure Mystery,0.11
132227,La próxima estación,,0.1
24428,The Avengers,Science Fiction Action Adventure,89.89
82260,Taxi!,Crime Drama,0.68
49517,Tinker Tailor Soldier Spy,Drama Thriller Mystery,7.73
60243,A Separation,Drama,7.94
48231,A Dangerous Method,Drama Thriller,9.87
109886,Man's Castle,Drama Romance,0.17
74525,"Sleep, My Love",Drama Mystery,0.97
42077,My Name Is Julia Ross,Mystery,1.09
42266,The Romantic Englishwoman,Drama Comedy,1.76
154879,Neecha Nagar,,0.46
59440,Warrior,Action Drama,13.12
85821,Littlerock,Drama,0.29
33555,Sherlock Holmes,Fantasy Drama Horror Action Thriller Mystery,2.72
125736,The Crowd Roars,Action Drama,0.81
94655,Eva,Drama,1.18
131732,You're Telling Me!,Comedy,0.09
106825,Mother Wore Tights,Music,0.03
10316,The Ides of March,Drama,6.83
65283,The Proud and the Beautiful,Drama,0.14
173341,Punk in London,,0.12
91961,The Star Witness,Crime Drama,0.86
95949,The Strip,Crime Drama,0.09
84299,Bad Girl,Romance,0.74
74725,Kill List,Horror Thriller Crime,15.01
49021,Killer Elite,Action Adventure Thriller,8.05
38743,The Dukes,Comedy Crime Drama Music,0.33
67885,Bobby Fischer Against the World,Documentary Drama,2.23
37822,Badmaash Company,Comedy Crime Drama,1.49
52058,The Nature of Existence,Documentary,0.08
58699,Bellflower,Action Drama Romance,7.76
40807,50/50,Comedy Drama,11.87
39517,Clapham Junction,Drama,1.75
52837,Warrior of the Lost World,Action Science Fiction,0.43
54469,Main Street,Drama Romance,6.71
41800,Superman and the Mole-Men,Drama Science Fiction Action Family Fantasy,0.86
85916,Rat Pfink a Boo Boo,Comedy Action Thriller,0.2
81401,The Turin Horse,Drama,4.34
63375,Generation P,Comedy Drama Science Fiction,1.54
74879,Once Upon a Time in Anatolia,Drama Crime,4.43
74643,The Artist,Drama Comedy Romance,11.44
17658,Someone I Loved,Comedy Drama,2.23
57714,Housewarming,Comedy,0.6
105757,Whity,Western Drama,0.99
13687,I Want Candy,Drama Comedy,7.73
72419,In jeder Sekunde,,0.22
71905,Superheroes,Documentary Action Comedy Drama,1.52
114060,Me and the Colonel,Comedy War,0.76
39861,Corruption,Horror,0.93
123723,Gigi,Romance Comedy,0.43
115596,Ornamental Hairpin,Romance Drama,0.21
59852,Blinky™,Horror Science Fiction,1.75
85743,Play,Drama Crime,1.72
100784,"Khrustalyov, My Car!",,1.16
41822,Song of the Exile,,0.0
45590,There Will Be No Leave Today,Drama,1.24
103590,The Legend of Suram Fortress,Drama,0.39
55863,On the Double,Action Comedy Science Fiction War Foreign,1.36
47182,Here Comes Peter Cottontail,Animation Family,1.13
70803,Don't Change Your Husband,,0.13
91094,The Masseurs and a Woman,Drama,0.64
148284,Enthiran,Action Comedy Drama Romance Science Fiction,4.33
75375,The Trap: What Happened to Our Dream of Freedom,,0.67
56345,Animal Love,Documentary,0.45
148327,Novena,Drama,0.37
129427,Rabbit à la Berlin,Documentary,0.61
60421,Circumstance,Drama,1.35
27439,Slaughter Hotel,Horror Mystery Thriller,2.94
50765,Ticking Clock,Action Thriller Science Fiction Mystery,1.82
70636,Ghost from the Machine,Thriller Science Fiction,0.51
63907,Reykjavik-Rotterdam,Action Thriller,1.15
113432,Wrestling,Drama Family,0.42
33592,White of the Eye,Horror Thriller,3.12
58402,The Boss,Drama Action Thriller Crime Foreign,0.35
30043,Green Chair,Romance Drama,1.81
86440,I'm Gonna Explode,Drama Comedy Romance Foreign,0.27
149507,The Report,Drama,0.31
126004,Five,Drama Foreign,0.05
63025,A Lizard in a Woman's Skin,Horror Thriller Mystery,1.05
88922,The Oily Maniac,Horror,1.62
64720,Take Shelter,Thriller Drama,5.6
125039,Genealogies of a Crime,Crime Drama,0.69
70588,The Myth of the American Sleepover,Romance Comedy Drama,9.26
48778,That Day,Mystery Drama Comedy Crime,0.82
42707,Road to Nowhere,Mystery Thriller,1.74
31116,Zaat,Thriller Fantasy Science Fiction Horror Drama,0.79
56401,The Music Never Stopped,Drama,13.5
129942,The Experience,Drama,0.07
134209,A Wedding Suit,Drama,0.11
113258,Le jeu de la mort,Documentary,0.32
117404,ABC Africa,Documentary Foreign,0.25
83633,Pigskin Parade,Comedy Music,0.11
69722,Songwriter,Drama,0.04
61645,First Love,Comedy Romance,0.43
218389,I Dream Too Much,Romance Comedy,0.95
143841,"One Potato, Two Potato",Drama,0.15
74810,The Sheep Has Five Legs,Comedy,0.68
76013,No Rest for the Wicked,Thriller,1.88
54700,The Presence,Drama Horror Thriller,2.09
73588,The Caller,Horror Thriller Mystery,5.81
111625,Small Town Girl,Music Romance,0.41
43460,Monsieur Vincent,Drama,0.51
52847,The Toast of New Orleans,Drama Music Romance,0.11
80122,Captain Thunder,Adventure,0.89
83015,The Happiest Days of Your Life,Comedy,0.39
225951,"I Am Taraneh, I Am Fifteen Years Old",Drama,0.15
47496,The Grand Dukes,Comedy,1.22
85365,Tony Arzenta,Action Crime Drama Thriller,0.43
11383,The Living Desert,Documentary,0.55
28858,Brothers at War,Documentary History,0.46
43981,Salaam Cinema,Documentary Drama Comedy,0.36
80115,The Happiest Girl in the World,Drama Comedy,0.21
24566,Examined Life,Documentary,0.62
125553,Wadd: The Life & Times of John C. Holmes,Documentary,0.29
61683,Don't Deliver Us from Evil,Horror Drama,2.94
58878,Three Outlaw Samurai,Action Drama,1.13
37239,Antonio Gaudí,Documentary,0.27
76853,Slumming,Comedy Drama,0.46
39254,Real Steel,Action Science Fiction Drama,19.27
72648,Devil Times Five,Horror,0.01
6182,The Dream Catcher,Drama,0.29
42585,The Pleasure of Being Robbed,Drama,0.55
337435,Cuckoo in a Dark Forest,Drama War,0.16
208309,Hotel Pacific,Drama,1.04
147105,The Enchanted World of Danny Kaye: The Emperor's New Clothes,Animation Family,0.0
131098,Pinocchio,,0.06
67273,Buck,Documentary,2.56
73262,Hell,Horror Science Fiction Thriller,4.78
9345,Exit,Drama Mystery Thriller,1.25
61267,Clara and Me,Drama Romance Foreign,0.29
60981,My Joy,Drama,1.38
91391,The Overbrook Brothers,Drama Comedy,0.01
172004,I Am My Films: A Portrait of Werner Herzog,Documentary,0.06
162451,Portrait Werner Herzog,Documentary,0.72
434973,Sokkotanssi,,0.0
440178,Pilate and Others,,0.07
49452,The Smiling Madame Beudet,Drama,0.83
126732,Snow,Drama,0.46
35221,Father of Invention,Comedy Drama,3.69
109991,Quiet Flows the Don,Drama History,1.23
130650,No Exit,,0.1
131792,At Sea,,0.23
30014,House by the River,Crime Drama,7.27
58732,The Bullfighters,Comedy,0.39
133123,The Last Days of Pompeii,Drama Action,0.22
75803,Catching Hell,Documentary,0.33
68817,Footloose,Drama Music Romance,6.16
60935,The Thing,Horror Science Fiction Mystery Thriller,10.17
53344,Lemmy,Documentary Music,2.56
59437,Beautiful Boy,Drama,2.11
70875,The Harvest (La Cosecha),Documentary,0.04
76543,Tyrannosaur,Drama Romance,4.55
75969,Men in the City 2,Comedy,1.71
71933,"O-Bi, O-Ba: The End of Civilization",Science Fiction Drama,0.01
27999,The Killer Is Loose,Drama Thriller,1.14
50837,Martha Marcy May Marlene,Drama Thriller,7.67
71859,We Need to Talk About Kevin,Drama Thriller,5.33
69480,Tabloid,Documentary,1.64
43688,The Old Fashioned Way,Comedy,0.37
70009,The River Murders,Thriller Mystery,9.1
10005,Behind Enemy Lines II: Axis of Evil,Action Adventure Thriller,11.06
79094,Return of Django,Western,0.04
52451,The Three Musketeers,Adventure Action Thriller,6.3
49530,In Time,Action Thriller Science Fiction,10.32
70925,Oranges and Sunshine,Drama,5.83
18916,A Pain in the Ass,Comedy,1.64
62728,Brighton Rock,Drama Thriller Crime,2.57
46724,The League of Gentlemen,Comedy Crime Thriller,3.03
45013,Burning Palms,Comedy Drama Family,1.17
44754,Margaret,Drama,5.11
72113,Carnage,Comedy Drama,8.84
71677,Assassination Games,Drama Action Crime,11.05
50839,Margin Call,Thriller Drama,8.34
71821,Mystics in Bali,Mystery Horror,0.56
37079,God's Little Acre,Romance Drama Comedy,2.35
