id,title,genero,popularity
57016,Mandela,  Documentary   History  ,2.26
113210,TekWar: TekJustice,  Science Fiction  ,0.74
99234,Thunder Birds,  Drama   Romance   War  ,0.75
29284,Murder Is My Beat,  Crime  ,0.89
239706,Sam Peckinpah's West: Legacy of a Hollywood Renegade,  Documentary  ,1.7
70734,The White Sister,  Drama  ,2.61
116639,The Naughty Flirt,  Comedy   Drama   Romance  ,2.86
44766,The Law and Jake Wade,  Action   Western  ,1.13
68202,Without Men,  Comedy   Romance  ,3.22
94228,Two Times Lotte,  Family   Comedy  ,3.19
25587,The Land Before Time VIII: The Big Freeze,  Adventure   Animation   Family  ,4.37
38269,War of the Colossal Beast,  Science Fiction   Horror  ,1.97
42305,Who's Minding the Store?,  Comedy   Romance  ,0.4
39829,The Six Million Dollar Man,  Science Fiction   Adventure  ,3.02
57943,The Love Letter,  Comedy   Drama   Fantasy   Romance  ,1.51
24554,The Land Before Time X: The Great Longneck Migration,  Adventure   Animation   Family  ,1.36
47003,The Deadly Bees,  Horror   Foreign   Thriller   Mystery  ,1.32
35668,They Came from Beyond Space,  Science Fiction   Horror  ,1.76
62108,"Mumsy, Nanny, Sonny & Girly",  Crime   Comedy   Horror  ,7.82
42468,Tales That Witness Madness,  Horror   Comedy   Science Fiction   Mystery   Foreign  ,0.54
13013,Son of Dracula,  Comedy   Horror   Music  ,7.78
105902,Craze,  Horror   Crime  ,3.05
70810,The Ghoul,  Horror   Thriller  ,7.34
106280,Dark Tower,  Horror   Thriller  ,5.47
38932,Holy Water,  Comedy  ,2.58
42904,Supernova,  Science Fiction   Action   Drama  ,3.31
42783,Kissin' Cousins,  Comedy   Music   Romance  ,0.61
65496,Student Services,  Drama  ,0.99
251768,JLA Adventures: Trapped in Time,  Family   Animation   Action   Science Fiction  ,1.92
259074,Joy Ride 3,  Thriller  ,1.39
70877,Inside Out,  Drama   Crime  ,0.77
42303,The Karate Dog,  Action   Adventure   Comedy   Crime   Family  ,1.58
61168,Since You've Been Gone,  TV Movie   Comedy   Romance  ,0.2
34128,Peter and Vandy,  Drama   Comedy   Romance  ,0.01
37404,Hercules and the Amazon Women,  Action   Adventure   Fantasy   TV Movie  ,3.38
36421,Howling VI: The Freaks,  Horror  ,0.21
86059,The Comedians,  Drama  ,1.32
18920,Vi hade i alla fall tur med vädret,  Comedy  ,7.41
150229,Tomorrow You're Gone,  Thriller  ,0.6
256740,Wicked Blood,  Action   Drama   Thriller  ,1.74
58096,Killer Pad,  Comedy   Horror  ,1.03
36283,"What Did You Do in the War, Daddy?",  Comedy   War  ,0.48
43448,Rachel and the Stranger,  Adventure   Western  ,0.59
57258,The Indian Fighter,  Action   Adventure   Drama   Western  ,0.44
49848,"Little Fish, Strange Pond",  Drama   Crime   Comedy  ,0.11
41589,Trading Mom,  Comedy   Family  ,0.01
51438,MVP 2: Most Vertical Primate,  Comedy   Drama  ,0.08
21518,Air Bud: Seventh Inning Fetch,  Comedy   Drama   Family  ,0.29
34672,Chestnut: Hero of Central Park,  Family  ,0.78
26266,Spymate,  Adventure   Comedy  ,0.72
9973,Air Buddies,  Adventure   Comedy   Family  ,0.29
48844,The Search for Santa Paws,  Adventure  ,0.18
70587,Spooky Buddies,  Comedy   Family  ,0.15
78047,Treasure Buddies,  Adventure   Family  ,0.99
142308,Santa Paws 2: The Santa Pups,  Family  ,0.93
149910,Super Buddies,  Family  ,0.46
71376,Malicious,  Drama   Thriller  ,0.61
173793,White Tiger,  Action  ,0.22
26042,Warlock III: The End of Innocence,  Fantasy   Horror  ,0.77
59120,The Lost Tribe,  Action   Adventure   Drama   Horror   Thriller  ,0.58
60853,Jim Thorpe – All-American,  Drama  ,0.14
67659,Guns for San Sebastian,  Action   Western  ,0.42
30027,Assault of the Party Nerds,  Comedy  ,0.09
30028,Assault of the Party Nerds 2,  Comedy   Thriller  ,1.11
31277,Popstar,  Romance   Family   Comedy  ,0.27
73548,Miracle Dogs Too,  Drama   Family  ,0.79
77874,InSight,  Thriller   Mystery   Foreign  ,0.22
133446,Imaginary Friend,  Thriller  ,0.51
210059,In the Dark,  TV Movie   Thriller   Drama   Mystery  ,1.49
240913,Non-Stop,  TV Movie   Drama   Mystery   Thriller  ,0.0
283105,Expecting Amish,  TV Movie   Drama  ,0.43
51768,Rough Riders,  Drama  ,0.41
58012,The Devil's Brother,  Comedy  ,0.42
113215,TekWar: TekLab,  Science Fiction  ,0.15
113209,TekWar: TekLords,  Science Fiction  ,1.18
89872,Musical Chairs,  Drama   Romance  ,0.56
174769,Night Song,  Music   Drama   Romance  ,0.15
274060,John Loves Mary,  Comedy  ,0.61
246218,The Underneath,  Horror   Thriller   Science Fiction  ,0.09
102078,The Deep Six,  War   Drama  ,3.87
133491,The Delay,  Drama   Foreign  ,0.47
84906,The Telegraph Trail,  Action   Western  ,1.07
35986,No Orchids for Miss Blandish,  Crime  ,1.02
153228,The Moonlighter,  Western  ,1.05
224937,Nervous Ticks,  Comedy   Romance  ,1.31
38382,Man of the Moment,  Comedy  ,0.77
49483,Oliver Twist,  TV Movie   Crime   Drama  ,0.96
85429,Pretty Devils,  Drama   Foreign   Comedy  ,0.72
40858,The Underworld Story,  Drama  ,1.26
215299,Music for Millions,  Comedy   Drama   Music  ,0.5
109933,My Gal Sal,  Comedy  ,0.95
5201,Wild Orchids,  Drama   Romance  ,0.38
89743,Movers & Shakers,  Comedy  ,0.35
64130,The Rainbow Tribe,  Drama   Family  ,0.5
47884,Nancy Drew... Trouble Shooter,  Comedy   Mystery  ,1.43
84312,Mosquita y Mari,  Drama  ,0.39
4529,The Defector,  Action  ,0.25
218443,Graveyard Shift,  Thriller   Comedy  ,2.06
79190,Jabberwock Dragon Siege,  Action   Adventure   Fantasy  ,4.27
78094,Sunday Too Far Away,  Drama  ,0.74
56146,The Moon and Sixpence,  Drama  ,1.98
66812,Nana,  Romance   Drama  ,0.71
1790,Heaven with a Gun,  Western  ,1.16
47882,Nancy Drew and the Hidden Staircase,  Comedy   Crime   Mystery  ,1.0
112648,Stranded,  Action   Adventure   Science Fiction  ,0.78
44663,Moscow Chill,  Thriller   Action  ,1.2
47883,Nancy Drew: Detective,  Comedy   Mystery  ,1.6
73424,True Adolescents,  Comedy  ,0.74
98293,The Captain Hates the Sea,  Comedy  ,0.87
260535,The Little Rascals Save the Day,  Comedy  ,0.86
90376,"Love, Cheat & Steal",  Thriller  ,0.73
81010,Ticket Out,  Thriller  ,1.39
16089,Love Nest,  Drama   Comedy   Romance  ,0.82
23022,Jigsaw,  Drama   Mystery   Thriller  ,1.08
136867,Oliver Twist,  Drama  ,1.94
35405,S*P*Y*S,  Action   Comedy  ,6.36
49429,Older Than America,  Drama   Thriller  ,0.21
63512,Murders in the Rue Morgue,  Crime   Drama   Horror   Thriller  ,1.45
4968,The Piano Player,  Action   Drama   Crime   Thriller  ,1.01
79521,Miracle in the Rain,  Drama   Romance  ,1.37
16997,The Man Who Came Back,  Action   Drama   Western  ,2.7
60543,More Than a Miracle,  Romance   Comedy   Fantasy  ,3.0
28282,Waterborne,  Action   Drama   Thriller  ,4.87
49050,Oblivion,  Adventure   Science Fiction   Western   Comedy  ,1.77
26316,Mosquito Squadron,  War   Drama  ,4.08
71945,Night of Dark Shadows,  Drama   Horror   Thriller   Mystery   Romance   Foreign  ,1.0
55529,The Thirst,  Horror  ,1.04
58664,Mostly Ghostly,  Family   Fantasy   Horror  ,0.72
27376,Muscle Beach Party,  Comedy  ,0.74
29400,The Old Dark House,  Comedy   Horror   Mystery  ,0.21
32978,Necrosis,  Horror   Thriller  ,1.59
42367,Hot Water,  Comedy  ,1.09
52011,The Thirteen Assassins,  Adventure   Action  ,0.74
60173,Nemesis 4: Death Angel,  Action   Thriller   Science Fiction  ,6.32
107096,Nemesis 3: Time Lapse,  Action   Thriller   Science Fiction  ,0.31
43407,None But the Brave,  Drama   War  ,0.53
44773,The 7 Adventures of Sinbad,  Adventure   Action  ,0.36
38132,My 5 Wives,  Comedy  ,0.21
73257,My Brother the Pig,  Fantasy   Comedy   Science Fiction   Family  ,1.08
44381,Napoleon,  Adventure   Family  ,1.94
26538,Jack Frost,  Family  ,1.81
69792,Love Birds,  Comedy   Romance  ,0.08
16309,Monster,  Action   Horror   Science Fiction  ,0.13
106968,The Road Killers,  Drama   Action   Thriller   Crime  ,0.25
39044,The Curse of the Mummy's Tomb,  Horror  ,1.74
32387,Stick,  Adventure   Action   Drama   Crime  ,2.26
76864,Tic Tac,  Drama   Thriller  ,4.21
25386,The 39 Steps,  Adventure   Drama   Action   Comedy   Thriller   Crime  ,7.79
34586,Kandahar,  Drama   Action  ,29.36
54613,The Duchess and the Dirtwater Fox,  Comedy   Western  ,10.1
87514,Skyjacked,  Action   Adventure   Drama   Thriller  ,31.63
3582,The Millionairess,  Comedy   Romance  ,11.51
45568,Legacy,  Drama   Thriller  ,12.57
37608,The New Centurions,  Crime   Drama   Action  ,37.38
23816,Sands Of Oblivion,  TV Movie   Action   Adventure   Fantasy  ,6.02
71204,Tempted,  Thriller   Mystery   Romance  ,133.83
48374,Piranha,  Horror  ,25.94
31242,Just 4 Kicks,  Family  ,26.88
30402,Intermedio,  Horror   Thriller  ,17.25
99732,The Last Flight,  Drama  ,187.86
45662,Space Chimps 2: Zartog Strikes Back,  Animation   Family  ,57.28
44775,Pack Up Your Troubles,  Comedy   War  ,185.33
53953,The Tooth Fairy,  Horror  ,145.88
11643,"If It's Tuesday, This Must Be Belgium",  Romance   Comedy   Adventure  ,43.85
50364,The Bad Mother's Handbook,  Comedy   Drama   Family   Foreign   Romance  ,28.71
171130,Starlift,  Music  ,0.65
103934,Too Young To Kiss,  Comedy   Romance  ,0.48
43866,The Firefly,  History   Music   Drama  ,3.66
28321,Naked Violence,  Crime   Drama  ,1.21
61462,The Italian Connection,  Crime   Drama  ,3.83
80601,Seduction,  Drama  ,0.73
89651,Loaded Guns,  Comedy   Action  ,7.86
74379,Kidnap Syndicate,  Crime  ,1.72
65320,Rulers of the City,  Action   Comedy   Crime   Foreign  ,0.01
55685,To Be Twenty,  Comedy   Drama   Horror  ,0.45
59117,Torrente 4: Lethal crisis,  Action   Comedy   Crime  ,8.57
254869,Torrente 5: Operación Eurovegas,  Action   Comedy  ,0.28
109689,I Want You,  Drama   Romance  ,0.56
76341,Mad Max: Fury Road,  Action   Adventure   Science Fiction   Thriller  ,0.48
280092,Insidious: Chapter 3,  Drama   Horror   Thriller  ,0.38
140607,Star Wars: The Force Awakens,  Action   Adventure   Science Fiction   Fantasy  ,0.86
271969,Ben-Hur,  Adventure   Drama   Action  ,0.26
68735,Warcraft,  Action   Adventure   Fantasy  ,0.1
99861,Avengers: Age of Ultron,  Action   Adventure   Science Fiction  ,0.04
76600,Avatar 2,  Action   Adventure   Fantasy   Science Fiction  ,0.73
166426,Pirates of the Caribbean: Dead Men Tell No Tales,  Adventure   Action   Fantasy   Comedy  ,0.16
141052,Justice League,  Action   Adventure   Fantasy   Science Fiction  ,0.87
102899,Ant-Man,  Science Fiction   Action   Adventure  ,0.37
166424,Fantastic Four,  Action   Adventure   Science Fiction  ,0.28
293660,Deadpool,  Action   Adventure   Comedy  ,0.15
284053,Thor: Ragnarok,  Action   Adventure   Fantasy   Science Fiction  ,0.42
283995,Guardians of the Galaxy Vol. 2,  Action   Adventure   Comedy   Science Fiction  ,0.73
271110,Captain America: Civil War,  Adventure   Action   Science Fiction  ,0.0
284052,Doctor Strange,  Action   Adventure   Fantasy   Science Fiction  ,0.31
246655,X-Men: Apocalypse,  Science Fiction  ,0.18
72900,Manolito Four Eyes,  Comedy   Foreign  ,0.15
77680,El robobo de la jojoya,  Comedy  ,1.22
268171,Elsa & Fred,  Comedy   Family   Romance  ,0.37
54148,Soccer Days,  Comedy   Foreign  ,0.85
75752,Too Late Blues,  Drama  ,0.52
290695,Melbourne,  Drama  ,0.04
133790,Clear History,  Comedy  ,1.2
279914,The Identical,  Music   Drama  ,0.08
301883,The Trans-Atlantic Mystery,  Mystery  ,0.0
214264,The Gamers: Hands of Fate,  Fantasy   Comedy   Romance  ,0.05
270343,Love at First Fight,  Comedy   Romance  ,0.66
183932,Mare Nostrum,  War  ,0.62
96175,Skylark,  Comedy   Romance  ,0.1
144676,Scorpio One,  Science Fiction  ,0.06
118439,The Gambler Returns: The Luck Of The Draw,  Western  ,0.98
104427,The Affairs of Annabel,  Comedy  ,2.19
102289,Montana Belle,  Western  ,1.33
87983,The Clown,  Drama  ,1.56
26631,In the Blood,  Horror   Thriller  ,1.11
116780,Lizzie,  Drama  ,3.34
63486,Magic Boy,  Animation   Family   Adventure  ,0.55
214446,Someone to Love,,0.58
42650,The Savage Seven,  Action   Crime  ,1.36
33733,One More Time,  Action   Comedy  ,3.04
82868,I Don't Buy Kisses Anymore,  Comedy   Romance  ,1.77
155208,Night Unto Night,  Romance   Drama  ,1.14
58757,Heidi,  Drama   Family  ,0.64
53573,Sidewalks of New York,  Comedy   Crime  ,0.89
176627,Mary Stevens M.D.,  Drama  ,0.37
107073,The Prize,  Drama   Foreign  ,0.14
84719,Man Made Monster,  Horror   Science Fiction  ,1.45
109109,Horror Island,  Horror  ,0.05
26801,Sealed Lips,  Crime  ,0.6
2648,Aces Go Places V: The Terracotta Hit,  Action  ,0.7
48645,Pagan Love Song,  Drama   Music   Romance  ,0.14
47993,The Golden Age of Comedy,  Comedy  ,0.15
156141,Stalingrad,  War   Drama   History  ,0.55
84346,The Tsunami and the Cherry Blossom,  Documentary   Foreign  ,1.18
252096,"Goodbye, Mr. President",  Action  ,0.77
68351,Sankofa,  Drama  ,1.89
12427,Teza,  Drama   Thriller  ,7.13
156201,Red Dust,  War   Romance  ,0.6
77678,Talk About a Stranger,  Mystery   Drama  ,1.62
178607,Right Cross,  Drama  ,3.5
74694,Heidi,  Drama   Family  ,1.98
1163,The Miracle Worker,  Drama   TV Movie  ,1.76
72032,Return of Sabata,  Western  ,0.78
45398,The McKenzie Break,  Action   War  ,1.0
45020,Mercy,  Drama   Romance  ,1.24
16652,Happily N'Ever After 2,  Animation  ,4.4
128598,Left for Dead,  Western   Action   Horror  ,0.9
52251,Hotel,  Horror   Drama   Thriller  ,2.47
53950,The Hearse,  Horror   Mystery   Drama  ,0.65
21533,Voyage of the Unicorn,  Adventure   Fantasy   TV Movie  ,1.02
37610,The Geisha Boy,  Comedy  ,2.12
62410,P.U.N.K.S,  Comedy   Family   Science Fiction  ,6.13
24059,When a Man Falls,  Drama   Thriller  ,0.4
111043,Springfield Rifle,  War   Western  ,1.15
288521,Why Be Good?,  Romance   Comedy  ,0.22
168164,The Expedition to the End of the World,  Documentary  ,0.78
216457,Jealousy,  Drama  ,2.77
55531,The Radio Burglary,  Thriller   Comedy   Crime  ,3.37
229594,A Dangerous Place,  Action   Thriller  ,0.05
215405,Magic Kid,  Action   Family   Comedy  ,0.1
93892,The Hoodlum Priest,  Drama  ,0.44
206581,The Divine Woman,  Drama  ,0.06
25735,The Gangster,  Crime  ,0.69
27738,Russkies,  Drama   Family  ,0.4
75826,Hercules and the Lost Kingdom,  Action   Adventure   Fantasy   TV Movie  ,0.08
93077,Rites of Passage,  Thriller  ,0.92
228245,The Suspect,  Thriller  ,0.24
44811,Mongolian Death Worm,  Horror   Science Fiction   TV Movie  ,2.37
14427,Winter Break,  Comedy   Drama  ,0.9
117120,The Facility,  Horror   Science Fiction  ,0.34
27353,Shredderman Rules,  Action   Adventure   Comedy   Family  ,1.84
49712,Man on Fire,  Action   Drama   Thriller  ,1.13
53085,Piranha Hunt,  TV Movie   Action   Crime   Thriller  ,0.64
258251,Ironclad 2: Battle for Blood,  Action   Adventure  ,0.76
21795,Voices,  Horror   Thriller  ,0.23
24556,The Land Before Time XI: Invasion of the Tinysauruses,  Fantasy   Animation   Science Fiction   Family  ,1.24
97732,See Girl Run,  Romance  ,1.34
41235,Ritual,  Horror  ,10.63
41625,Head Office,  Comedy  ,0.95
31981,Jim Jefferies: I Swear to God,  Comedy  ,0.74
236324,Social Nightmare,  TV Movie   Drama   Mystery  ,0.72
44862,Once Fallen,  Drama   Action   Crime  ,0.7
80596,The Magic Box,  Drama  ,0.34
51791,The Adventures of Tartu,  Drama   Romance   Thriller   War  ,0.18
87115,Knight Without Armour,  History   Drama   Adventure  ,2.6
40785,Suddenly,  Drama  ,1.43
98586,Winning Streak,  Drama  ,0.49
52203,The Flesh and the Fiends,  Horror  ,5.27
47197,The Lion Has Wings,  Documentary   War  ,0.25
86956,Sanders of the River,  Adventure   Drama  ,6.55
28567,The Macomber Affair,  Adventure  ,1.59
88320,A Woman's Vengeance,  Drama   Mystery  ,0.95
173893,"Cry, the Beloved Country",  Drama  ,1.23
126759,Address Unknown,  Drama  ,0.14
121354,The Great Man,  Drama  ,0.23
176216,I Accuse!,  Drama  ,0.81
28187,State Fair,,1.04
48836,Kill Katie Malone,  Thriller   Horror  ,0.93
16444,The First of the Few,  War  ,0.95
38611,The Sacketts,  Western  ,1.23
32560,Rio Conchos,  Action   Western  ,1.59
75822,Hercules and the Circle of Fire,  Action   Adventure   Fantasy   TV Movie  ,0.18
107593,June Bride,  Comedy  ,1.47
33077,Without Reservations,  Comedy   Romance  ,7.85
221135,Katherine,,1.24
43275,Roswell,  Drama   Mystery  ,0.0
178541,The Ballad of Lucy Whipple,  Family   TV Movie   Drama  ,0.15
150004,Taken,  Science Fiction  ,0.35
86382,They Fought for Their Motherland,  War   Drama   History  ,0.49
118017,Welcome to Hard Times,  Western  ,0.55
5147,The Lost Continent,  Adventure   Fantasy  ,0.04
86193,The Incredible 2-Headed Transplant,  Horror   Science Fiction  ,0.29
41118,Scrooge,  Fantasy   Drama   Action   Comedy   Family  ,0.04
157919,Knife Fight,  Drama  ,2.33
217896,Suddenly,  Thriller  ,0.57
36983,Tornado!,  Action  ,0.27
43311,The Opposite Sex,  Drama   Comedy   Music   Romance  ,0.53
228676,Mischief Night,  Horror   Drama   Thriller  ,0.37
45800,Saratoga,  Drama   Romance   Comedy  ,0.94
226672,Legendary: Tomb of the Dragon,  Action   Adventure  ,0.21
44507,Red Riding Hood,  Family   Foreign   Horror  ,0.74
47536,Hitler: The Last Ten Days,  Drama   Foreign   War   History  ,0.5
38808,The Man from the Alamo,  Western  ,0.54
66963,Lucrezia Borgia,  Drama   History   Romance  ,3.1
130633,I Accuse,  Horror   War  ,0.81
79892,Tower of Nesle,,0.78
146926,Heatseeker,,0.79
76829,Lovers Like Us,  Romance   Adventure   Comedy  ,0.59
86680,The Unholy,  Horror  ,1.22
55150,Invitation to a Gunfighter,  Action   Western  ,0.23
263510,The Hornet's Nest,  War   Documentary   History  ,0.54
81396,Jimmy the Gent,  Comedy   Crime   Drama  ,0.61
27944,Rain Fall,  Thriller   Action   Adventure  ,1.7
85870,My Way,  Drama  ,0.59
52788,Sisters,  Mystery   Thriller   Horror  ,0.42
42485,Cat's Play,  Drama   Romance  ,0.75
245072,The House Under the Rocks,  Drama  ,0.78
199456,Struggle in the Valley,  Romance   Drama   Crime  ,1.5
87939,Two Smart People,  Crime   Drama   Romance  ,3.74
108345,The Command,  Western  ,0.28
91480,Mockery,  Romance   Drama  ,0.69
183247,The Inspector,  Drama   Romance  ,0.64
54162,Hotel California,  Action   Thriller  ,2.83
207641,Project Shadowchaser II,  Science Fiction   Action  ,0.8
1849,Nine Hours to Rama,  History   Drama  ,0.86
1260,Lotte from Gadgetville,  Adventure   Animation   Comedy   Family  ,1.51
213443,Man-Proof,  Comedy   Drama   Romance  ,1.92
90582,Tales from Muppetland: The Frog Prince,  Fantasy   Family   Music  ,4.92
171032,Man of the Moment,  Comedy  ,0.67
36258,Orion's Key,  Science Fiction  ,4.87
50697,Nowhere to Go,  Crime   Thriller  ,0.38
39494,Private Detective 62,  Crime  ,0.73
158870,Newlyweeds,,1.18
172386,Return to Nim's Island,  Family   Adventure  ,0.39
28712,The Last Gangster,  Crime   Drama   Thriller  ,0.82
47902,Meskada,  Crime   Drama   Mystery   Thriller  ,0.9
48689,Curtain Call,  Romance   Science Fiction  ,2.87
113823,Three Guys Named Mike,  Romance   Comedy  ,0.38
73085,Wreckage,  Horror   Thriller  ,0.23
88905,Monster Island,  Horror   Comedy   Adventure  ,1.0
165569,Wuthering Heights,,0.17
140605,Certain Fury,,2.43
57012,Talking to Heaven,  Drama   Science Fiction   Crime   Mystery   Thriller  ,0.95
108251,Girl Fight,  Drama   TV Movie  ,0.22
43432,Roma,  Drama   Foreign  ,4.21
30861,The Last House in the Woods,  Foreign   Horror  ,1.54
46743,Out of Bounds,  Drama   Action   Crime   Thriller  ,0.26
19183,The Derby Stallion,  Drama   Family  ,2.41
220746,Jewtopia,  Comedy   Romance  ,2.39
52784,His and Hers,  Drama   Comedy  ,0.56
45247,Light in the Piazza,  Drama   Romance  ,1.47
65489,Malta Story,  Drama   War   History  ,0.07
31933,The Land Before Time XII: The Great Day of the Flyers,  Animation   Family   Science Fiction  ,0.24
83667,Payment on Demand,  Drama  ,0.95
35009,Storm Warning,  Crime   Drama  ,0.1
54782,The Substitute 4: Failure Is Not an Option,  Action   Drama  ,1.74
256503,Nas: Time Is Illmatic,  Documentary   Music  ,0.43
39477,Small Town Saturday Night,  Drama  ,1.11
52252,Ricky Gervais: Out of England 2 - The Stand-Up Special,  Comedy  ,1.42
